Item ID,EZ Number,Name,Extended description,Standard cost,Base price,On hand,On hold,On order,Note,Enable bin tracking
E 03645,3016,Light barrier transmitter T18-2NAEL-9M 9m cable,,0,0,0,0,0,ATTENTION - This version is no longer sold. Use item numbers E 03649 (EZ 3016) & E 0511123 (EZ 9239) instead.  Item # E 0362 (EZ 3016) is the same thing only a shorter cable.,True
E 03646,3015,Light barrier receiver T18-2VPRL-9M 9m cable,,0,0,0,0,0,ATTENTION - This version is no longer sold. Use item numbers E 03648 (EZ 3015) & E 0511123 (EZ 9239) instead.  Item # E 0361 (EZ 3015) is the same thing only a shorter cable.,True
E 03648,3015,Turk light barrier receiver T18-2VPRL-Q8,,103.9965,129.9956,6,0,0,ATTENTION - Add E 0511123 (EZ 9239) @ 1 to 1 when ordering.  Sell old stock item number E 03646 (EZ 3015) first.,True
E 03649,3016,Turk light barrier transmitter T18-2NAEL-Q8,,62.8045,78.5056,9,0,0,ATTENTION - Add E 0511123 (EZ 9239) @ 1 to 1 when ordering.,True
E 03831,,Spannungsmesser-Umschalter T0-2-15920/E (Moeller) 440V,,0,0,,,,,False
E 038321,,Eaton under voltage release NZM1-XU24DC,24V DC terminal block-left-hand switch side,97.2895,133.3919,2,0,0,,True
E 039100,,Logo! DM8 12 / 24R digital expansion for 0BA8,12/24V/DC  DI:4  DO:4(Rel.) with Program,184.87,231.09,3,0,0,,True
E 040831,,Siemens logo modul 12/24 RCE,6ED10521MD000BA8,213.75,267.19,2,0,0,ATTENTION - New item number to use is E 04132.,True
E 0409,,Eaton motor protective circuit breaker PKZM0-1.6,3p Ir=1-1.6A,65.322,81.6525,1,0,,,True
E 04122,,motor protection switch PKZM-25,,49.88,62.36,1,0,,,True
E 041242,,Rotary encoder brake lever - Distance Control AlpCo 1.2/,Hall-effect rotary position sensor honeywell RTY360HVEAX,143.5545,179.4431,10,,0,,True
E 04132,,Siemens Logo Modul 12/24 RCE 0BA1,6ED1052-1MD08-0BA1,201.3335,267.19,3,,0,ATTENTION - Sell old stock item number E 040831 first.,True
E 0416,,Eaton motor protection circuit breaker PKZM0-10,6.3 - 10A,79.952,99.94,0,0,0,,False
E 0417,,Eaton auxiliary contact NHI11-PKZ0,1 N/O+1 N/C screw contact,10.621,13.2763,1,,0,,False
E 047151,,Meanwell Industrial DIN rail converter DDR-15G-5,input 9-36 VDC single output 5 VDC at 3A,33.725,42.1563,0,0,0,,False
E 0488,,Schaltschrank NSYPLM108 1056x852x350 mm ohne Montageplatte GFK,,465.09,581.37,,,,,False
E 0489,,Montageplatte NSYMM108 950x750 für Wandschrank,,39.04,48.8,,,,,False
E 049423,,Loop control monitor LC 2011 24 V DC 09/2013,,0,0,0,0,0,ATTENTION - New item number to use is E 12437.,True
E 04944,,Frequency monitoring device FÜC 120,,350.22,437.77,1,,,,True
E 04947,,"Flexa Wellsch. Rohrflex-PA6-AD21,2-50m/sw, Halogenfrei",,3.29,4.12,,,,,False
E 0496,,Grinding monitor LC 2005 24V DC,,0,0,0,0,0,ATTENTION - This version no longer sold. Figure out parts specific to ride with Germany and use E 12437 instead.,True
E 04960,,"Schleifenüberwachungsgerät LC 2005 230V, (ersetzt alte Ausführung)",,808.57,1169.57,,,,,False
E 04972,,Protection Module BSP M4 BD HF 24,,0,173.94,,,,,True
E 04973,,Blitzductor base BXT/BSP BAS,,0,48.13,,,,,True
E 050117,,Normblock pump 80/160,,6545.5,8181.875,,,,,False
E 050117WE,,Normblock pump 80/160 without motor,Wet End Only,3396.25,4245.3125,0,0,0,,False
E 050128,,DEHN guard surge arrestor DG MU 3PY480,3W+GR 908314,222.1005,277.6256,1,,0,,False
E 05101113,,Emergency stop button with contact,,0,0,0,0,0,ATTENTION - This version is no longer sold. Use item number E 0010 instead.,True
E 05101136,,Slide monitor waterproof,LCM-240-RSS-IP-WT-BNC-DC 24" IP65,3230,4037.5,0,0,0,,False
E 051024,2702,Inductive sensor NBB20-L2-A2-V1,,83.6,104.5,1,0,0,,True
E 051026,5032,Inductive sensor P+F NBN40-L2-A2-V1,,78.9165,98.6456,0,4,4,,True
E 0510550,,SEW Inverter 0.55 kW MC07B0005-5A3-4-00,,622.7345,778.4181,0,0,0,,False
E 0511111,,SEW Inverter 4 kW MC07B0040-5A3-4-00,,991.7525,1239.6906,0,0,0,,False
E 0511120,63098,Angle cable socket M12 4 pole 5m cable,4 x 0.34 PUR WKC4.4T-5/TXL,15.485,19.3563,,,,,False
E 0511121,5117,Angle cable socket M12 4 pole 10m cable,4 x 0.34 PUR WKC4.4T-10/TXL,18.7435,23.4294,0,2,2,,True
E 0511122,9277,Angle cable socket M12 4 pole 20m cable,4 x 0.34 PUR WKC4.4T-20/TXL,41.7145,52.1431,2,0,0,,True
E 05111228,,SEW Inverter 4 kW MC07B0040-5A3-4-S0,,1101.8765,1377.3456,1,0,0,,False
E 05111229,,SEW Inverter 3.0 kW MC07B0030-5A3-4-S0,with safe stop,974.4435,1218.0544,1,0,0,,False
E 0511123,9239,Turk cable box M12 4 pole 10m cable black,4 x 0.34 PUR RKC4.4T-10/TXL,18.3445,22.9306,15,0,0,,True
E 051115,,SEW Inverter 222 kW MC07B0022-5A3-4-00,,833.53,1041.9125,0,0,0,,False
E 051125,9289,"Frequency converter 11 kW SEW MC07B0110-5A3-4-00/FSC12B/DFE32B, mit Buskarte",,3258.03,4515.59,0,0,0,,False
E 051126,9288,SEW Inverter MC07B0150-503-4-00/FSC12B/DFE32B,includes fieldbus and communication module,2481.1625,3278.0125,,,,,False
E 05122,,SEW inverter 1.1 kW SEW MC07B0011-5A3-4-00,,662.777,828.4713,1,,0,,True
E 05123,,SEW Inverter 1.1 kW MC07B0011-5A3-4-S0,,715.19,976.15,1,0,0,,True
E 05144,,ABB inverter 18.5kW,ACS880-01-034A-5+E202+K492,2885.95,3463.14,0,0,0,,False
E 05146,,ABB frequency converter ACS880 30 kW,ACS880-01-052A-5+E202+K492,3921.2485,4901.5606,0,0,0,,False
E 05149,,ABB frequency converter ACS480 1.1 kW,ACS480-04-03A4-4+K492+OL540,949.84,1139.81,0,0,0,,False
E 0518,62060,Honeywell snap action limit switch adjustable,roller lever GLCB01A2A 10A,77.82,97.28,6,0,0,,True
E 052178,1896,Full-metal magnetic sensor MGS204,MGK3070-BPKG/AM/G/US - normally open contact,76.1615,95.2019,2,0,0,,True
E 0523,1513,Schneider limit switch body ZCK-S1,1NC + 1NO snap action,28.66,35.83,2,0,,,True
E 0524,1514,Schneider limit switch head ZCK-D59,round rod 6mm x 200mm long,39.9,49.88,4,0,,,True
E 05270,,Thermostat (n.c.) closer,,17.23,21.5375,0,0,0,,False
E 05280,,Thermostat (n.c.) opener,,17.23,21.5375,0,0,0,,False
E 05287,,Worm gear motor 0.43 kW STA Olympic Park,"12208V, 60Hz IP55/ n2=16U/min/133Nm",913.615,1142.0188,,,,,False
E 05288,,Worm gear motor 0.63 kW STA Olympic Park,"208V, 60Hz IP55/ n2=83U/min/58Nm",1374.08,1717.6,,,,,False
E 05343,,Main switch 3p 100A,,326.88,408.6,1,,,,True
E 05416,,Aderleitung Multi-Standard SC 2.1 AWG18(1mm²)WH/BU,,0,.34,,,,,False
E 05424,71095,Hella brake light 2SB 009 001-501,,69.483,86.8538,11,0,0,,True
E 05425,,Front light pro mini rock 500 Nr. 40468013,,80.12,100.15,4,,,,True
E 0599,,Mains filter TOS-NF-K-55/25,,230.5745,288.2181,0,0,0,,False
E 0602,,SEW operating device FBG11B for Movitrac,,48.22,60.275,2,0,0,,True
E 061110,,SEW Inverter 45.0 kW MC07B0450-503-4-00,,5353.39,6691.7375,0,0,0,,False
E 061133,,"SEW Inverter 37.0 KW MC07B0370-503-4-00, MOVITRAC",,4417.85,5522.3125,0,0,0,,False
E 061150,,Nord Simplex Box SK CSx-3H,for Nord converter Series Sk200,218.03,261.64,0,0,0,,False
E 061151,,Nord wall mount kit SK TIE4-WMK-L-1,for converter series SK200,88.4925,110.6156,0,0,0,,False
E 06124,,SEW Communication interface FSC11B,for frequency converter M07B,54.6725,68.3406,2,0,0,,True
E 0620,1515,Schneider limit switch head ZCK-D49,roller lever Ø 50mm,24.225,30.2813,,,,,False
E 06206,,SEW Motor SA67 DRN100L4 460V 60Hz 3.0 kW,,1436.52,1795.65,0,0,0,,True
E 062161,1575,SEW Motor SA67 DRN100L4/TF,old SEW Motor was SA67 DRS100M4/TF,1377.71,1722.1375,0,0,0,,False
E 062162,,Lüfterhaube DRN100/DR100,,0,0,,,,,False
E 062163,,Lüfter DRN90/100/DR90/100,,0,0,,,,,False
E 062165,9340,SEW Motor R37 DRN63M4/TH/DH using instead,because SEW Motor R37 DRM100L12/TH/DH only made in Germany,789.11,1093.71,1,0,0,,False
E 062167,,SEW Motor R37 DR2M71M12/TH/DH,old SEW Motor R37 DRM71M12/TH/DH,1119.61,1551.78,0,0,0,,False
E 06217,62083,SEW Motor R37 DT80K4/BMG 0.55 kW,,0,,,1,1,ATTENTION - This version is no longer sold. Use new item number E 2007 (EZ 62072).,False
E 06220,,SEW Motor RF137 DRN180M4/RS/TF/C/DH,old SEW Motor RF137 DV180M4/RS/TF/C/DH,12034.44,16679.74,0,0,0,,False
E 062220,,UGREEN charging cable,"Micro USB 2.0, 2m",14.4,19.01,0,0,0,,True
E 0630,,Resistance Module for control cabinet 300 Ohm,,9.5,11.4,0,0,0,,True
E 070600,,Eaton contactor DILM32-01 RDC24 3p+1N/C,15kW/400V/AC3,149.8055,187.2569,2,,0,,True
E 07110,,"Hutschienen-Netzgerät SITOP MODULAR, 1Phasig",,0,388.14,,,,,False
E 0720,,Eaton contact element M22-KC01,1 N/C 6 contact base fixing screw connection,5.6715,7.0894,1,3,3,,True
E 0721,,Contact element M22-KC10 1 N/O 6 contact,base fixing,5.84,7.01,3,0,0,,True
E 0722,,Contact block front M22-K01,,5.301,6.6263,8,0,0,,True
E 0723,5517,Contact block Eaton M22-K10,,5.84,7.01,7,0,0,,True
E 07255,,Eaton contact element M22-K02SMC10 (121474),2 N/C front mount screw connection,19.703,24.6288,1,,0,,False
E 07256,,Eaton contact element M22-KC02SMC10 (121720),1 N/O 2 N/C 24V 3 screw terminals base fixing,22.325,27.9063,1,1,1,,False
E 0755,71240,Cable straps 200 x 4.5 black,,.114,.1425,500,0,0,,True
E 07551,71258,Cable straps 200 x 2.5mm,,.076,.15,392,0,0,,True
E 07552,,"Cable straps 200 x 4,6",UB200C-B-PA66-BK-C1 black,.11,.14,105,,,,True
E 07601,,"Rittal Acrylglashaube FT2784.000, B/H/T 400/200/47,5 mm IP54",,0,142.34,,,,,False
E 0769,,"Schneider Leergehäuse NSYTBP 1176, 116x74x62 Polycarbonat",,0,10.85,,,,,False
E 0794,,Rectifier board,,89.25,111.57,3,,,,True
E 0801,,Time delay relay 12...240V 16A 250V,Finder 80.01.0.240.0000.PAS,59.413,95.74,4,0,0,,True
E 08011,,Finder relay 40.52.9.024.0000,,6.74,8.4313,1,1,0,,False
E 080118,,Eaton timing relay ETR4-11-A,"1 W, 0,05 s - 100 h, 24 - 240 V DC",63.7925,138.3,0,0,0,,False
E 08103,,Eaton K-M M22-ES-MS1 key,No. 216416,8.759,10.9488,17,0,0,,True
E 08118,2742,SEW Motor KA57B DRN100LM4/BE5HR/TF,old SEW Motor KA57B DRE100LC4/BE5HR/TF/DH,2346.0915,3042.675,0,0,0,,False
E 081576,,"Aderendhülse isol. 1,00mm² Rot 16mm",,0,0,,,,,False
E 081588,,SEW Motor SA47 DRN80MK4/DH,old SEW Motor SA47 DRS71M4/DH,1158.4,1605.54,0,0,0,,False
E 0839,1855,"Schneider Leergehäuse NSYTBP 19168, 192x164x87 aus Polycarbonat",,0,0,,,,ATTENTION - This version is no longer sold. Use new item number E 119320.,False
E 08432,61767,Thomas Krenn low energy server v3,,1982.175,2477.7188,1,0,0,,True
E 0851,,SEW Zub. Schnittstellen Umsetzer USB11A f. MDX,,112.18,140.25,,,,,False
E 08525,9149,SEW Motor K87 DRN132M4/RS/TF,Bevel geared motor,3112.2,4216.19,,,0,,False
E 08528,,SEW Motor K87 DRN132L4/RS/TF,9.2kW bevel gear motor without hub,3825.48,4781.85,,,,,False
E 0854,,Reduktion M20/M16 Polyamid,,0,.9,,,,,False
E 0865,,"Aderendhülse isoliert 1,00mm² Rot 16 mm",,0,0,,,,,False
E 0866,61633,"Aderendhülse isoliert 1,50mm² Schwarz 14,0mm",,0,0,,,,,False
E 08712,,"Zwillings-Aderendhülse isol. 2x 1,0 mm² rot 17,0mm",,0,0,,,,,False
E 08713,,"Zwillings-Aderendhülse isol. 2x 1,0 mm² rot 15mm",,0,0,,,,,False
E 0890,,Terminal block WDU 2.5,,1.2445,1.5556,,,,,False
E 08921,,Cable clip screwable SHD12 4 for M12 connectors,for M4 hole,3.059,3.8238,0,0,0,,False
E 0900,,PE Terminal WPE 2.5,,3.287,4.1088,,,,,False
E 09010,,Weidmüller Stifteinsatz HDC HA 4MS,,0,7.15,,,,,False
E 09011,,"Weidmüller HDC HA 4FS Buchseneinsatz, für Fußtaste",,0,7.65,,,,,False
E 09013,,"Weidmüller HDC 04A TOLUM20G Gehäuse, für Fußtaste",,0,5.1,,,,,False
E 09016,,"Weidmüller HDC04ADODL2BO Metalldeckel, ohne Dichtung für Stifteinsatz für Fußtaste",,0,7.5,,,,,False
E 09017,,"Weidmüller HDC04ASLU1M20G Sockelgehäuse, mit Längsbügel für Fußtaste",,0,8.7,,,,,False
E 0905,,End bracket WEW 35/2,,1.691,2.1138,,,,,False
E 0906,,Fuse terminal WSI 6,,5.21,7.22,,,,,False
E 0907,,"Durchgangs-Reihenklemme (doppelt) WDK 2.5, Schraubanschluss",,0,0,,,,,False
E 091071,,Eaton miniature circuit breaker FAZ-C6/1-NA,"6A, 1p, C-Char, AC",37.544,46.93,0,0,0,,False
E 0910814,,Eaton circuit breaker FAZ-C13/1NA 13A,"102088, 1p, C-Char",30.5,38.125,0,,,,True
E 091082,,Eaton miniature circuit breaker FAZ-C4/1NA,4A 1p C-Char AC,42.2655,52.8319,1,,0,,False
E 0919,,"Weidmüller Abschlussplatte WAP/WDK 2,5, beige",,0,0,,,,,False
E 09255,,"Weidmüller Querverbinder schraubbar WQV 2.5/2, 2-polig für Klemme 2,5qmm b=5mm 32A",,0,0,,,,,False
E 093124,71138,Micro-fuse UL521.024,,.74,1.15,500,160,160,,True
E 093140,,SEW Motor RF167 DRN225M4/RS/TF/C/DH,45 kW 30U 266/460V/60Hz,7060.99,8826.24,,,,,False
E 093144,,Standard electric drive motor for the towing lift system,15 kW,7768.47,9322.16,0,0,0,,False
E 093169,,SEW AC Motor,SEW AC motor
DRN160L4/FG/RS/TF/C/DH,4137.5,5047.75,0,0,0,,False
E 0938,,"Fußschalter, Bernstein 606.1100.005 Fuss-Schalter, 500VAC 10A IP65 1 Pedal F1-U1Z",,0,119.31,,,,,False
E 0939,1735,IFM magnet sensor MGS201 MGB3070-BPKG/M/ZH,with connection cable 2m PUR 3 x 0.34mm,78.3845,97.9806,1,0,0,,True
E 0989,61647,Eaton emergency stop push button,M22-PV non illuminated,25.15,30.17,0,0,0,,False
E 09920,,HP 15.6 Inch Laptop,,0,400,,,,,True
E 09921,,IDCAS Setup-Paket,,0,200,,,,,False
E 09922,,Rugged laptop,,1104.38,1380.47,0,0,0,,True
E 09923,,"10.1" Tablet, ARM",,1411.7,1764.63,0,,,,True
E 0995,61698,Mounting base adhesive 19 x 19mm,,.24,.29,741,0,0,,True
E 09964,,Rugged Industrial Monitor R15L100-67C3HB,15 Inch XGA Panel,0,0,0,0,0,ATTENTION - New item number to use is E 09970.,True
E 09970,,Rugged Industrial Display R15L100-67C3HB,15" IP67 touch panel with HDMI and 9-36V,2715.461,3394.3263,0,0,0,,True
E 10001,,SEW Evaluation Charge,,100,120,,0,0,,False
E 10002,,SEW Repair Charge,,200,250,0,0,0,,False
E 10319,71148,Antenna RPSMA US W1030 2.4GHZ 1/4 Dipole,,6.14,8.75,21,20,20,,True
E 103214,,Amphenol circular metric connector M12,M12D-04BFFA-SL8001,15.12,18.14,5,0,0,,True
E 10710,,Eaton contactor DILM7-01 (24VDC),3p + 1N/C 3kW 400V/AC3,42.7975,53.4969,1,0,0,,True
E 10734,,Eaton contactor DILM9-01 24VDC 4 kW,,39.4,49.25,0,0,,,True
E 10737,72091,Adapter SMA plug to RP-SMA,Delock 89973,16.3685,20.4606,0,0,0,,False
E 1084,,Eaton key-operated actuator M22-WRS-A1,"2 position, maintained",52.56,69.38,0,0,0,,False
E 10925,,Vishay rectifier diode 400V 85A,No. 85HF40,13.04,24,19,0,0,,True
E 10945,,"Eaton Leistungsschütz DILMC 12-01(24VDC), 3-polig + 1 Öffner, 5,5 kW/400 V/AC3",,0,0,,,,ATTENTION - This version is no longer sold. Use new item number E 002190 (EZ 5528).,False
E 11110,1697,Durchführungstülle HV-1204,,.13,.18,,,,,False
E 11212,,"Weidm. Leit. Kabelmarkierung CLI-T 1-15, CLIT1-15",,0,0,,,,,False
E 112216,,Weidmuller multi card SM 27/18 MC NE GR,,.456,.57,0,0,0,,False
E 11541,,Multifunctional voltage monitoring relay,3(N) AC VMD420-D-1,410.609,513.2613,2,0,0,,False
E 1164,,Eaton auxiliary contact module DILA-XHI11,1N/O+1N/C surface mount screw terminal,8.89,11.1125,3,,0,,True
E 1165,5238,Eaton mushroom actuator,M22-D-S black momentary,4.199,5.2488,,,,,False
E 119320,,Polycarbonate housing 202 x 152 x 90mm,spelsberg TG PC 2015-9-o,37.5725,46.9656,3,6,6,If ordering to replace E 0839 (EZ 1855) will need to include mounting plate Z 19529-000-0010.,False
E 120211,,"Heat cable JZ-600 UL/CSA 3G1,5/AWG16 black",,1.2635,1.5794,,,,,False
E 12437,,Loop control monitor LC 2019 24V DC,with jumper plug,1039.9365,1299.9206,3,0,0,,True
E 1251,,Horn 230V AC,,27.12,33.9,1,,,,True
E 12511,,"Stromversorgung Siemens SITOP 3.5, Power, Eingang: AC 120/230V Ausgang: DC 24V/3.5A S7-200",,0,186.96,,,,,False
E 125117,5325,Eaton diode suppressor DILM12-XSPD,for DILA M7-15,10.3835,12.9794,0,0,0,,False
E 12924,,Shrink tube with adhesive d=12/4mm,Typ: HIS-A-12/4-P0-X-BK,8.25,10.3125,,,,,False
E 1300,,reduction ring for cable gland M50 to M40,"gray, polyamide",2.57,3.21,10,,,,True
E 1304,,Eaton contactor relay DILA-22,24VDC 2N/O & 2N/C DC current,36.68,45.85,0,0,0,,False
E 1312,,Frequency relay MK9837N 24V DC - 200Hz,,228.171,290.12,3,0,0,,True
E 13392,,Spannungsrelais für AC-3(N)AC und DC VMD421H-D-3,,449.09,561.36,,,,,False
E 134211,,Eaton circuit breaker NZMN1-AF35-NA,35 Amp,325.8,390.96,0,0,0,,False
E 134212,,Eaton circuit breaker NZMN1-AF50-NA 50 Amp,,350.93,421.12,6,0,0,,True
E 13423,,Finder Schraubfassung 95.05,,0,5.57,,,,,False
E 13425,,"Sockel/Frontteile NSYSPF10100, Schneider, Spacial SF/SM-Sockel-Frontteile",,0,44.31,,,,,False
E 134271,,"circuit breaker, thermo magnetic, release 3-pole",Moeller NZMN1-AF80-NA,323.67,404.58,0,0,,,True
E 134272,,Eaton circuit breaker NZMN1-AF20-NA 20 Amp,,351.6045,439.5056,1,0,0,,True
E 134274,,Eaton circuit breaker NZMN-AF30-NA 30 amp,,319.05,442.2,2,0,0,,True
E 13515,,SEW Fieldbus Gateway DFE32B/UOH11B,"Profinet IO RT, HTTML, SMLP, DHCP",459.16,638.85,1,0,0,,True
E 1352,60627,"Brake rectifier BMKB 1,5",,184.31,230.39,2,,,,True
E 136113,1380,Connection box for cut wire monitoring,,37.791,47.2388,0,0,0,,False
E 136119,,Siemens industrial ethernet switch,scalance XB005 unmanaged 10/100 mbits/s,198.2175,247.7719,1,,0,,True
E 1362,,Unterspannungsrelais Siemens 5TT3 402,,0,112.6,,,,,False
E 1367,,"Schildträger ZFSX-T0, schwarz aufsteckbar für T0,T3,P1",,0,0,,,,,False
E 13810111,,SIMATIC ET 200SP PROFINET bundle,IM 155-6PN ST 6ES7155-6AA01-0BN0,462.51,578.1344,1,0,0,,True
E 13810112,,"SIMATIC DP, CPU 1510SP F-1 PN for ET 200SP",6ES7510-1SJ01-0AB0,1024.0335,1280.0419,1,0,,,True
E 13810113,,Siemens selectivity module 6EP1961-2BA11,SITOP PSE200U 3 A 4-channel,130.739,163.4238,0,,,,True
E 13810116,,SIMATIC ET 200SP digital output module F-RQ,1x24VDC/24-230VAC/5A 6ES7136-6RA00-0BF0,162.97,195.56,2,0,0,,True
E 13810117,,SIMATIC type F0 base unit BU20-P8+A4+0B,6ES7193-6BP20-0BF0,32.8985,41.1231,1,,0,,False
E 13810118,,SIMATIC ET 200SP digital input module,"DI 8x 24V DC Standard, 6ES7131-6BF01-0BA0",74.76,89.71,2,1,0,ATTENTION - E 13810118 Replaced E 1381016 which is 6ES7131-6BF00-0BA0 and no longer available.,True
E 13810119,,SIMATIC ET 200SP digital output module,DQ 8x24VDC/0.5A ST 6ES7132-6BF01-0BA0,98.67,118.4,2,0,0,ATTENTION - E 13810119 Replaced E 1381017 which is 6ES7132-6BF00-0BA0 and no longer available.,True
E 13810120,,Siemens selectivity module 6EP1961-2BA21,SITOP PSE200U 10 A 4-channel,188.67,235.8375,1,0,0,,True
E 1381013,,SIMATIC type A0 base unit BU15-P16+A0+2D,6ES7193-6BP00-0DA0,41.2775,51.5969,3,,0,,False
E 1381015,,SIMATIC ET 200SP digital output module,6ES7136-6DB00-0CA0 F-DQ 4x24VDC/2A PM HF,391.33,469.6,0,0,0,,True
E 1381019,,"SIMATIC WinCC Advanced V14, 6AV2102-3AA04-0AK5",,821.49,1026.86,,,,,False
E 1381028,,"Siemens ET 200SP, AI 2XI 2-/4-WIRE ST, VPE 1",6ES7134-6GB00-0BA1,182.08,218.5,0,0,0,,False
E 1381033,,Comfort Outdoor 7" touch screen,SIMATIC HMI TP700 TFT-Display 6AV2 124-0GC01-0AX0,2455.75,3069.6875,0,0,0,,False
E 138109,,SIMATIC type A0 base unit BU15-P16+A0+2B,6ES7193-6BP00-0BA0,30.6565,38.3206,1,,0,,False
E 138122,,SIMATIC DP electronics module for ET 200SP,F-DI 8x 24 V DC HF 6ES7136-6BA01-0CA0,355.4,426.48,1,1,0,ATTENTION - E 138122 Replaced E 1381014 which is 6ES7136-6BA00-0CA0 and no longer being made.  Sell old stock item number E 1381014 first.,True
E 13826,5497,SIMATIC HMI comfort outdoor 7" touch screen,TP700 TFT-display 6AV2 124-0GC13-0AX0,2008.699,2510.8738,0,0,0,,True
E 13829,,Simatic HMI TP1500 Comfort Outdoor,including programming,5045.2505,6306.5631,0,0,0,,False
E 13831,50165,Siemens Simatec Net cable N/R-SMA 3m,,98.13,122.6625,0,0,0,,False
E 1384,,Siemens stabilized power supply SITOP PSU200M,6EP1334-3BA10 10 A in: 120/20-500V out: 24V/10A,296.932,406.0875,2,0,0,Item # E 15228 is the preferred part to use & is made by Meanwell Industrial.,True
E 1389,5312,"Industrie-Relais Finder Serie 40 (2W) 24VDC, für Stecksockelmontage",,0,6.55,,,,,False
E 139261,,Schneider NSYLAMLD LED light without plug,120/230 VAC 10W,100.909,126.1363,,,,,False
E 142629,,PROLED Controller RGB DMX CA 3x5A,,87.4,109.25,0,,,,True
E 14330,71147,Antenna cable with RG58PUR,,49.2385,61.5481,17,10,10,,True
E 143317,,Pin contact tin plated 0.5 - 1.0mm,,.29,.37,122,,,,True
E 143318,,"Buchsenkontakt verzinnt Buchse Deytrade, Nr. 12089188 Querschnitt 0,5-1,0 mm",,0,.23,,,,,False
E 14332,,"Buchsengehäuse grau Deytrade, Männlich Nr. 12034074 Polzahl : 2",,0,1.35,,,,,False
E 143323,,Travel adapter Euro socket/ USA plug,,6.783,8.4788,4,0,0,,True
E 143324,,"Automatic plug-in charger BC-1001 6V, 12V",,24.396,30.495,4,0,0,,True
E 143328,,"SIMATIC S7, TD 200 Text Display für S7-200, Steuerung ARI-Selektivbremse",,389.04,486.3,0,0,,,False
E 143329,,"SPS Steuerung Siemens Simatic S7-200, für Selektivbremse",,1401.62,1752.03,,,,,False
E 14333,,Plug housing black male 2 pole,Deytrade No. 12010973,1.425,1.7813,,,,,False
E 143332,,"Automatic plug-in charger BC-1001 6 V, 12 V","Automatic plug-in charger BC-1001 6 V, 12 V",39.28,47.13,,,,,False
E 14335,,"Steckergehäuse grau Deytrade, Weiblich Nr. 12103784 Polzahl : 2",,1.26,1.57,,,,,False
E 14336,,Socket housing black female 2 pole,Deytrade No. 12015792,1.5485,1.9356,,,,,False
E 14338,,Pin contact tinned pin cross section 1.5 qmm,Deytrade No. 12124582-L,.494,.6175,,,,,False
E 14340,,Socket contact tin plated cross section 1.5 qmm,Deytrade No. 12124580-L,.494,.6175,,,,,False
E 14342,,Cable seal cable diameter 2.03 - 2.85,,1.3,1.63,140,,,,True
E 146117,1851,Flexa hose holder,Flexa hose holder,2.1,2.53,0,0,0,,False
E 1468,5024,"Flexa Schlauchhalter RQS-AD21,2/sw",,1.5,1.88,,,,,False
E 1470,2347,Turck magnetic inductive proximity sensor,BIM-M12E-AP4X-H1141 / 90mm,107.2075,134.0094,1,5,5,,True
E 14724,2595,Turck inductive sensor Ni8-M12-AP6X-H1141,with increased switching distance 8 mm,32.72,39.71,3,5,5,,True
E 14732,,Turck Actuator & Sensor Cable,,31.38,43.49,0,0,0,,False
E 14811,1848,Inductive sensor NI 8-M12-VP6X 7m cable,,41.2775,55.7246,0,0,0,,True
E 1489,,Eaton motor protection breaker PKZM0-0.4,"3p, Ir=0.25-0.4A",57.247,71.5588,0,0,0,,False
E 149221,,Compact multiprotocol RFID module for ethernet,Turck TBEN-S2-2RFID-4DXP,901.474,1126.8425,1,,0,,True
E 149222,30017,Turk read/write head cuboid high 40mm,TNLR-Q80-H1147,563.122,743.6244,1,0,0,,False
E 15013,,"RFI Capacitor X2, MP3-X2 10N",same capacitor is in wiring harness EZ 71135,.741,.9263,,,,,False
E 15201,,"Weidmüller Basiselement ZIA1.5/3L-1S, Federzug",,0,0,,,,,False
E 15202,,"Weidmüller Abschlussplatte ZAP/TWZIA1,5/3L",,0,0,,,,,False
